id,title,opening_date,closing_date,previews_date,year,theatre_id,theatre_name,production_type,show_type,show_type_simple,intermissions,n_performances,run_time,show_never_opened,revival,pre_broadway,limited_run,repertory,other_titles,official_website,production_type_simple
315805,Dr. David's Dad,1924-08-13 00:00:00,NULL,NULL,1924,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
315806,Easy Street,1924-08-14 00:00:00,NULL,NULL,1924,5449,39th Street Theatre,Original Production,Play,Play,NULL,12,NULL,0,0,0,0,0,NULL,NULL,Original
315807,The Old Soak,1922-08-22 00:00:00,NULL,NULL,1922,7054,Plymouth Theatre,Original Production,Play,Play,NULL,423,NULL,0,0,0,0,0,NULL,NULL,Original
315808,Thumbs Down,1923-08-06 00:00:00,NULL,NULL,1923,6902,49th Street Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315809,The Mad Honeymoon,1923-08-07 00:00:00,NULL,NULL,1923,5301,Playhouse Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
315810,The Newcomers,1923-08-08 00:00:00,NULL,NULL,1923,6987,Ambassador Theatre,Original Production,Musical,Musical,NULL,21,NULL,0,0,0,0,0,NULL,NULL,Original
315811,The First Year,1920-10-20 00:00:00,NULL,NULL,1920,7027,Little Theatre,Original Production,Play,Play,NULL,760,NULL,0,0,0,0,0,NULL,NULL,Original
315812,Lights Out,1922-08-14 00:00:00,NULL,NULL,1922,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,12,NULL,0,0,0,0,0,NULL,NULL,Original
315813,The Woman Who Laughed,1922-08-16 00:00:00,NULL,NULL,1922,5211,Longacre Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
315814,The Skylark,1921-07-25 00:00:00,NULL,NULL,1921,5624,Belmont Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
315815,The Teaser,1921-07-27 00:00:00,NULL,NULL,1921,5301,Playhouse Theatre,Original Production,Play,Play,NULL,29,NULL,0,0,0,0,0,NULL,NULL,Original
315816,The Mask of Hamlet,1921-08-22 00:00:00,NULL,NULL,1921,7429,Princess Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
315817,East is West,1918-12-25 00:00:00,NULL,NULL,1918,5889,Astor Theatre,Original Production,Play,Play,NULL,680,NULL,0,0,0,0,0,NULL,NULL,Original
315818,The Americans in France,1920-08-03 00:00:00,NULL,NULL,1920,7196,Comedy Theatre,Original Production,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
315819,The Girl with the Carmine Lips,1920-08-09 00:00:00,NULL,NULL,1920,7440,Punch and Judy Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
315820,The Crimson Alibi,1919-07-17 00:00:00,NULL,NULL,1919,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,51,NULL,0,0,0,0,0,NULL,NULL,Original
315821,Three Wise Fools,1918-10-31 00:00:00,NULL,NULL,1918,5271,Criterion Center Stage Right,Original Production,Play,Play,NULL,316,NULL,0,0,0,0,0,NULL,NULL,Original
315822,A Little Journey,1918-12-26 00:00:00,NULL,NULL,1918,7027,Little Theatre,Original Production,Play,Play,NULL,252,NULL,0,0,0,0,0,NULL,NULL,Original
315823,Up in Mabel's Room,1919-01-15 00:00:00,NULL,NULL,1919,7230,Eltinge 42nd Street Theatre,Original Production,Play,Play,NULL,229,NULL,0,0,0,0,0,NULL,NULL,Original
315824,Friendly Enemies,1918-07-22 00:00:00,NULL,NULL,1918,6076,Hudson Theatre,NULL,NULL,NULL,NULL,440,NULL,0,0,0,0,0,NULL,NULL,NULL
315825,A Tailor-Made Man,1917-08-27 00:00:00,NULL,NULL,1917,7163,Cohan and Harris,Original Production,Play,Play,NULL,398,NULL,0,0,0,0,0,NULL,NULL,Original
315826,Seventeen,1918-01-22 00:00:00,NULL,NULL,1918,5334,Booth Theatre,Original Production,Play,Play,NULL,225,NULL,0,0,0,0,0,NULL,NULL,Original
315827,Mother's Liberty Bond,1918-08-07 00:00:00,NULL,NULL,1918,7366,Park Theatre,NULL,Unknown,Unknown,NULL,13,NULL,0,0,0,0,0,NULL,NULL,NULL
315828,Eyes of Youth,1917-08-22 00:00:00,NULL,NULL,1917,5622,Maxine Elliott's Theatre,Original Production,Play,Play,NULL,414,NULL,0,0,0,0,0,NULL,NULL,Original
315830,The Very Idea,1917-08-09 00:00:00,NULL,NULL,1917,5889,Astor Theatre,NULL,Unknown,Unknown,NULL,15,NULL,0,0,0,0,0,NULL,NULL,NULL
315831,Friend Martha,1917-08-17 00:00:00,NULL,NULL,1917,5334,Booth Theatre,NULL,Unknown,Unknown,NULL,15,NULL,0,0,0,0,0,NULL,NULL,NULL
315832,Coat-tales,1916-07-31 00:00:00,NULL,NULL,1916,5028,Cort Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
315833,A Full House,1915-05-10 00:00:00,NULL,NULL,1915,5211,Longacre Theatre,Original Production,Play,Play,NULL,112,NULL,0,0,0,0,0,NULL,NULL,Original
315834,Search Me,1915-08-11 00:00:00,NULL,NULL,1915,7245,Gaiety Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
315835,Mr. Myd's Mystery,1915-08-16 00:00:00,NULL,NULL,1915,7196,Comedy Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
315836,It Pays to Advertise,1914-09-08 00:00:00,NULL,NULL,1914,5266,George M. Cohan's Theatre,NULL,Unknown,Unknown,NULL,399,NULL,0,0,0,0,0,NULL,NULL,NULL
315837,Apartment 12-K,1914-07-20 00:00:00,NULL,NULL,1914,5622,Maxine Elliott's Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
315838,Sylvia Runs Away,1914-08-20 00:00:00,NULL,NULL,1914,5301,Playhouse Theatre,Original Production,Play,Play,NULL,12,NULL,0,0,0,0,0,NULL,NULL,Original
315839,The Silver Wedding,1913-08-11 00:00:00,NULL,NULL,1913,5211,Longacre Theatre,NULL,Unknown,Unknown,NULL,16,NULL,0,0,0,0,0,NULL,NULL,NULL
315840,Just Like John,1912-08-12 00:00:00,NULL,NULL,1912,7094,48th Street Theatre,NULL,Unknown,Unknown,NULL,16,NULL,0,0,0,0,0,NULL,NULL,NULL
315841,The Road to Yesterday,1906-12-31 00:00:00,NULL,NULL,1906,7292,Herald Square Theatre,Original Production,Play,Play,NULL,216,NULL,0,0,0,0,0,NULL,NULL,Original
315844,Checkers,1904-08-02 00:00:00,NULL,NULL,1904,5339,Academy of Music,NULL,NULL,NULL,NULL,14,NULL,0,0,0,0,0,NULL,NULL,NULL
315845,The Earl of Pawtucket,1903-03-23 00:00:00,NULL,NULL,1903,7468,Manhattan Theatre,Original Production,Play,Play,NULL,191,NULL,0,0,0,0,0,NULL,NULL,Original
315846,Old Heads and Young Hearts,1891-04-06 00:00:00,NULL,NULL,1891,7419,Lyceum Theatre,Revival,Play,Play,NULL,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
315847,The Wife,1889-03-29 00:00:00,NULL,NULL,1889,7419,Lyceum Theatre,Revival,Play,Play,NULL,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
315848,The Life of an Actress,1907-08-12 00:00:00,NULL,NULL,1907,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
315849,In the Name of the Czar,1894-08-11 00:00:00,NULL,NULL,1894,7414,Niblo's Garden,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
315850,Nic Nax of 1926,1926-08-02 00:00:00,NULL,NULL,1926,5028,Cort Theatre,Original Production,Musical,Musical,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
315851,The Red Dawn,1919-08-06 00:00:00,NULL,NULL,1919,5449,39th Street Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
315852,A Race Across the Continent,1907-07-27 00:00:00,NULL,NULL,1907,7156,Thalia Theatre,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL
315853,As You Like It,1945-07-03 00:00:00,NULL,NULL,1945,7220,President Theatre,NULL,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,NULL
315854,The Women,1936-12-26 00:00:00,NULL,NULL,1936,5031,Ethel Barrymore Theatre,Original Production,NULL,NULL,NULL,657,NULL,0,0,0,0,0,NULL,NULL,Original
315855,Boy Meets Girl,1935-11-27 00:00:00,NULL,NULL,1935,5028,Cort Theatre,Original Production,Play,Play,NULL,669,NULL,0,0,0,0,0,NULL,NULL,Original
315856,Excursion,1937-04-09 00:00:00,NULL,NULL,1937,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,116,NULL,0,0,0,0,0,NULL,NULL,Original
315857,The Lights o' London,1936-06-23 00:00:00,NULL,NULL,1936,7422,Palm Garden Theatre,Revival,Play,Play,NULL,11,NULL,0,1,0,0,0,NULL,NULL,Revival
315858,The Kick Back,1936-06-22 00:00:00,NULL,NULL,1936,7057,Ritz Theatre,NULL,Unknown,Unknown,NULL,16,NULL,0,0,0,0,0,NULL,NULL,NULL
315859,Macbeth,1936-07-06 00:00:00,NULL,NULL,1936,7203,Adelphi Theatre,NULL,Play,Play,NULL,11,NULL,0,0,0,0,0,NULL,NULL,NULL
315860,The Children's Hour,1934-11-20 00:00:00,NULL,NULL,1934,5622,Maxine Elliott's Theatre,Original Production,Play,Play,NULL,691,NULL,0,0,0,0,0,NULL,NULL,Original
315861,Call It a Day,1936-01-28 00:00:00,NULL,NULL,1936,5488,Morosco Theatre,Original Production,Play,Play,NULL,194,NULL,0,0,0,0,0,NULL,NULL,Original
315862,Accent on Youth,1934-12-25 00:00:00,NULL,NULL,1934,7054,Plymouth Theatre,Original Production,Play,Play,NULL,229,NULL,0,0,0,0,0,NULL,NULL,Original
315863,Fly Away Home,1935-01-15 00:00:00,NULL,NULL,1935,7094,48th Street Theatre,Original Production,Play,Play,NULL,204,NULL,0,0,0,0,0,NULL,NULL,Original
315864,Petticoat Fever,1935-03-04 00:00:00,NULL,NULL,1935,7057,Ritz Theatre,Original Production,Play,Play,NULL,137,NULL,0,0,0,0,0,NULL,NULL,Original
315865,Till the Day I Die,1935-03-26 00:00:00,NULL,NULL,1935,5211,Longacre Theatre,Original Production,Play,Play,NULL,136,NULL,0,0,0,0,0,NULL,NULL,Original
315866,Waiting For Lefty,1935-03-26 00:00:00,NULL,NULL,1935,5211,Longacre Theatre,Original Production,Play,Play,NULL,144,NULL,0,0,0,0,0,NULL,NULL,Original
315867,Ceiling Zero,1935-04-10 00:00:00,NULL,NULL,1935,5057,Music Box Theatre,Original Production,Play,Play,NULL,104,NULL,0,0,0,0,0,NULL,NULL,Original
315868,Something Gay,1935-04-29 00:00:00,NULL,NULL,1935,5488,Morosco Theatre,Original Production,Play,Play,NULL,72,NULL,0,0,0,0,0,NULL,NULL,Original
315869,The Young Go First,1935-05-28 00:00:00,NULL,NULL,1935,7366,Park Theatre,Original Production,Play,Play,NULL,39,NULL,0,0,0,0,0,NULL,NULL,Original
315870,The Emperor's New Clothes,1935-06-02 00:00:00,NULL,NULL,1935,7203,Adelphi Theatre,NULL,Unknown,Unknown,NULL,63,NULL,0,0,0,0,0,NULL,NULL,NULL
315871,Men in White,1933-09-26 00:00:00,NULL,NULL,1933,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,351,NULL,0,0,0,0,0,NULL,NULL,Original
315872,Mary of Scotland,1933-11-27 00:00:00,NULL,NULL,1933,6905,Alvin Theatre,Original Production,Play,Play,NULL,248,NULL,0,0,0,0,0,NULL,NULL,Original
315874,Stevedore,1934-04-18 00:00:00,NULL,NULL,1934,7091,Civic Repertory Theatre,Original Production,Play,Play,NULL,111,NULL,0,0,0,0,0,NULL,NULL,Original
315875,The Milky Way,1934-05-08 00:00:00,NULL,NULL,1934,5028,Cort Theatre,Original Production,Play,Play,NULL,63,NULL,0,0,0,0,0,NULL,NULL,Original
315876,Every Thursday,1934-05-10 00:00:00,NULL,NULL,1934,7059,Royale Theatre,Original Production,Play,Play,NULL,60,NULL,0,0,0,0,0,NULL,NULL,Original
315877,Invitation to a Murder,1934-05-17 00:00:00,NULL,NULL,1934,7044,Theatre Masque,Original Production,Play,Play,NULL,53,NULL,0,0,0,0,0,NULL,NULL,Original
315878,Her Majesty the Widow,1934-06-18 00:00:00,NULL,NULL,1934,7057,Ritz Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
315879,Goodbye Again,1932-12-28 00:00:00,NULL,NULL,1932,7044,Theatre Masque,Original Production,Play,Play,NULL,216,NULL,0,0,0,0,0,NULL,NULL,Original
315880,The Ghost Writer,1933-06-19 00:00:00,NULL,NULL,1933,7044,Theatre Masque,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315881,Another Language,1933-05-08 00:00:00,NULL,NULL,1933,7483,Waldorf Theatre,Revival,Play,Play,NULL,89,NULL,0,1,0,0,0,NULL,NULL,Revival
315882,A Church Mouse,1933-06-26 00:00:00,NULL,NULL,1933,7037,Mansfield Theatre,Revival,Play,Play,NULL,9,NULL,0,1,0,0,0,NULL,NULL,Revival
315883,The Web,1932-06-27 00:00:00,NULL,NULL,1932,5488,Morosco Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315884,The Lingering Past,1932-06-29 00:00:00,NULL,NULL,1932,7439,Provincetown Playhouse,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
315885,The Chameleon,1932-07-18 00:00:00,NULL,NULL,1932,7044,Theatre Masque,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
315886,Counsellor-at-Law,1931-11-06 00:00:00,NULL,NULL,1931,7054,Plymouth Theatre,Original Production,Play,Play,NULL,292,NULL,0,0,0,0,0,NULL,NULL,Original
315887,Reunion in Vienna,1931-11-16 00:00:00,NULL,NULL,1931,7042,Martin Beck Theatre,Original Production,NULL,NULL,NULL,264,NULL,0,0,0,0,0,NULL,NULL,Original
315888,A Thousand Summers,1932-05-24 00:00:00,NULL,NULL,1932,7063,Selwyn Theatre,Original Production,NULL,NULL,NULL,51,NULL,0,0,0,0,0,NULL,NULL,Original
315889,Tomorrow and Tomorrow,1931-01-13 00:00:00,NULL,NULL,1931,5039,Henry Miller's Theatre,Original Production,Play,Play,NULL,206,NULL,0,0,0,0,0,NULL,NULL,Original
315890,As Husbands Go,1931-03-05 00:00:00,NULL,NULL,1931,5043,John Golden Theatre,Original Production,Play,Play,NULL,148,NULL,0,0,0,0,0,NULL,NULL,Original
315892,Billy Rose's Crazy Quilt,1931-05-19 00:00:00,NULL,NULL,1931,7488,44th Street Theatre,Original Production,Musical,Musical,NULL,79,NULL,0,0,0,0,0,NULL,NULL,Original
315893,The Wooden Soldier,1931-06-22 00:00:00,NULL,NULL,1931,5199,Biltmore Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
315894,Mrs. Moonlight,1930-09-29 00:00:00,NULL,NULL,1930,7441,Charles Hopkins Theatre,Original Production,Play,Play,NULL,321,NULL,0,0,0,0,0,NULL,NULL,Original
315895,Michael and Mary,1929-12-13 00:00:00,NULL,NULL,1929,7441,Charles Hopkins Theatre,Original Production,Play,Play,NULL,246,NULL,0,0,0,0,0,NULL,NULL,Original
315896,Lost Sheep,1930-05-05 00:00:00,NULL,NULL,1930,7063,Selwyn Theatre,Original Production,Play,Play,NULL,96,NULL,0,0,0,0,0,NULL,NULL,Original
315898,It's a Wise Child,1929-08-06 00:00:00,NULL,NULL,1929,5205,Belasco Theatre,NULL,Play,Play,NULL,378,NULL,0,0,0,0,0,NULL,NULL,NULL
315899,Uncle Vanya,1930-04-15 00:00:00,NULL,NULL,1930,5028,Cort Theatre,Revival,Play,Play,NULL,96,NULL,0,1,0,0,0,NULL,NULL,Revival
315900,Skidding,1928-05-21 00:00:00,NULL,NULL,1928,7145,Bijou Theatre,Original Production,Play,Play,NULL,472,NULL,0,0,0,0,0,NULL,NULL,Original
315901,The Perfect Alibi,1928-11-27 00:00:00,NULL,NULL,1928,7441,Charles Hopkins Theatre,Original Production,Play,Play,NULL,255,NULL,0,0,0,0,0,NULL,NULL,Original
315902,Jonesy,1929-04-09 00:00:00,NULL,NULL,1929,7145,Bijou Theatre,Original Production,Play,Play,NULL,96,NULL,0,0,0,0,0,NULL,NULL,Original
315903,Grand Street Follies [1929],1929-05-01 00:00:00,NULL,NULL,1929,5334,Booth Theatre,Original Production,Musical,Musical,NULL,93,NULL,0,0,0,0,0,NULL,NULL,Original
315904,Decision,1929-05-27 00:00:00,NULL,NULL,1929,6902,49th Street Theatre,Original Production,Play,Play,NULL,64,NULL,0,0,0,0,0,NULL,NULL,Original
315905,Little Accident,1928-10-09 00:00:00,NULL,NULL,1928,5488,Morosco Theatre,NULL,Unknown,Unknown,NULL,303,NULL,0,0,0,0,0,NULL,NULL,NULL
315906,The Love Duel,1929-04-15 00:00:00,NULL,NULL,1929,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,88,NULL,0,0,0,0,0,NULL,NULL,Original
315907,The Ivory Door,1927-10-18 00:00:00,NULL,NULL,1927,7441,Charles Hopkins Theatre,Original Production,Play,Play,NULL,310,NULL,0,0,0,0,0,NULL,NULL,Original
315908,Paris Bound,1927-12-27 00:00:00,NULL,NULL,1927,5057,Music Box Theatre,Original Production,NULL,NULL,NULL,234,NULL,0,0,0,0,0,NULL,NULL,Original
315909,"12,000",1928-03-12 00:00:00,NULL,NULL,1928,7524,Garrick Theatre,Original Production,Play,Play,NULL,64,NULL,0,0,0,0,0,NULL,NULL,Original
315910,The Skull,1928-04-23 00:00:00,NULL,NULL,1928,7006,Forrest Theatre,Original Production,Play,Play,NULL,96,NULL,0,0,0,0,0,NULL,NULL,Original
315911,The Happy Husband,1928-05-07 00:00:00,NULL,NULL,1928,7233,Empire Theatre,Original Production,Play,Play,NULL,72,NULL,0,0,0,0,0,NULL,NULL,Original
315912,The Cyclone Lover,1928-06-05 00:00:00,NULL,NULL,1928,7118,Frolic Theatre,Original Production,Play,Play,NULL,31,NULL,0,0,0,0,0,NULL,NULL,Original
315913,Married-and How!,1928-06-14 00:00:00,NULL,NULL,1928,7027,Little Theatre,Original Production,Play,Play,NULL,36,NULL,0,0,0,0,0,NULL,NULL,Original
315914,Wanted,1928-07-02 00:00:00,NULL,NULL,1928,7344,Wallack's Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
315915,The Lawyer's Dilemma,1928-07-09 00:00:00,NULL,NULL,1928,5624,Belmont Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315916,The Intruder,1928-07-25 00:00:00,NULL,NULL,1928,5199,Biltmore Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
315917,Diplomacy,1928-05-28 00:00:00,NULL,NULL,1928,7000,Erlanger's Theatre,Revival,Play,Play,NULL,40,NULL,0,1,0,0,0,NULL,NULL,Revival
315918,Burlesque,1927-09-01 00:00:00,NULL,NULL,1927,7054,Plymouth Theatre,Original Production,Play,Play,NULL,372,NULL,0,0,0,0,0,NULL,NULL,Original
315919,The Thief,1927-04-22 00:00:00,NULL,NULL,1927,7057,Ritz Theatre,Revival,Play,Play,NULL,83,NULL,0,1,0,0,0,NULL,NULL,Revival
315920,The Woman of Bronze,1927-06-15 00:00:00,NULL,NULL,1927,7358,Lyric Theatre,Revival,Play,Play,NULL,30,NULL,0,1,0,0,0,NULL,NULL,Revival
315921,Madame X,1927-07-06 00:00:00,NULL,NULL,1927,7211,Earl Carroll Theatre,Revival,Play,Play,NULL,22,NULL,0,1,0,0,0,NULL,NULL,Revival
315922,The Barker,1927-01-18 00:00:00,NULL,NULL,1927,5199,Biltmore Theatre,NULL,Unknown,Unknown,NULL,221,NULL,0,0,0,0,0,NULL,NULL,NULL
315923,Is Zat So?,1925-01-05 00:00:00,NULL,NULL,1925,5449,39th Street Theatre,Original Production,Play,Play,NULL,618,NULL,0,0,0,0,0,NULL,NULL,Original
315924,Alias the Deacon,1925-11-24 00:00:00,NULL,NULL,1925,6152,Sam H. Harris Theatre,Original Production,Play,Play,NULL,277,NULL,0,0,0,0,0,NULL,NULL,Original
315925,One of the Family,1925-12-21 00:00:00,NULL,NULL,1925,6902,49th Street Theatre,Original Production,Play,Play,NULL,238,NULL,0,0,0,0,0,NULL,NULL,Original
315926,The Patsy,1925-12-22 00:00:00,NULL,NULL,1925,5334,Booth Theatre,Original Production,Play,Play,NULL,245,NULL,0,0,0,0,0,NULL,NULL,Original
315927,The House of Ussher,1926-01-13 00:00:00,NULL,NULL,1926,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,198,NULL,0,0,0,0,0,NULL,NULL,Original
315928,The Wisdom Tooth,1926-02-15 00:00:00,NULL,NULL,1926,7027,Little Theatre,Original Production,Play,Play,NULL,160,NULL,0,0,0,0,0,NULL,NULL,Original
315929,Square Crooks,1926-03-01 00:00:00,NULL,NULL,1926,6055,Daly's 63rd Street Theatre,Original Production,Play,Play,NULL,150,NULL,0,0,0,0,0,NULL,NULL,Original
315930,Kongo,1926-03-30 00:00:00,NULL,NULL,1926,5199,Biltmore Theatre,Original Production,Play,Play,NULL,135,NULL,0,0,0,0,0,NULL,NULL,Original
315931,Bride of the Lamb,1926-03-30 00:00:00,NULL,NULL,1926,5369,Greenwich Village Theatre,Original Production,Play,Play,NULL,109,NULL,0,0,0,0,0,NULL,NULL,Original
315932,Love in a Mist,1926-04-12 00:00:00,NULL,NULL,1926,7245,Gaiety Theatre,Original Production,Play,Play,NULL,118,NULL,0,0,0,0,0,NULL,NULL,Original
315933,Pomeroy's Past,1926-04-19 00:00:00,NULL,NULL,1926,5211,Longacre Theatre,Original Production,Play,Play,NULL,94,NULL,0,0,0,0,0,NULL,NULL,Original
315934,The Half Naked Truth,1926-06-07 00:00:00,NULL,NULL,1926,7390,Mayfair Theatre,Original Production,Play,Play,NULL,38,NULL,0,0,0,0,0,NULL,NULL,Original
315935,The Man from Toronto,1926-06-17 00:00:00,NULL,NULL,1926,7063,Selwyn Theatre,Original Production,Play,Play,NULL,28,NULL,0,0,0,0,0,NULL,NULL,Original
315936,My Magnolia,1926-07-08 00:00:00,NULL,NULL,1926,7037,Mansfield Theatre,Original Production,Musical,Musical,NULL,4,NULL,0,0,0,0,0,NULL,NULL,Original
315937,The Importance of Being Earnest,1926-05-03 00:00:00,NULL,NULL,1926,7196,Comedy Theatre,Revival,Play,Play,NULL,70,NULL,0,1,0,0,0,NULL,NULL,Revival
315938,All Wet,1925-07-06 00:00:00,NULL,NULL,1925,7344,Wallack's Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
315939,Seventh Heaven,1922-10-30 00:00:00,NULL,NULL,1922,5334,Booth Theatre,Original Production,Play,Play,NULL,704,NULL,0,0,0,0,0,NULL,NULL,Original
315940,The Locked Door,1924-06-19 00:00:00,NULL,NULL,1924,5028,Cort Theatre,Original Production,Play,Play,NULL,20,NULL,0,0,0,0,0,NULL,NULL,Original
315941,The Blue Bandanna,1924-06-23 00:00:00,NULL,NULL,1924,5086,Vanderbilt Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
315942,Her Way Out,1924-06-23 00:00:00,NULL,NULL,1924,7245,Gaiety Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315943,Shooting Shadows,1924-06-26 00:00:00,NULL,NULL,1924,7057,Ritz Theatre,Original Production,Play,Play,NULL,12,NULL,0,0,0,0,0,NULL,NULL,Original
315944,Six-Cylinder Love,1921-08-25 00:00:00,NULL,NULL,1921,6152,Sam H. Harris Theatre,Original Production,Play,Play,NULL,344,NULL,0,0,0,0,0,NULL,NULL,Original
315945,From Morn to Midnight,1922-06-26 00:00:00,NULL,NULL,1922,7343,Frazee Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
315946,The Letter of the Law,1920-02-23 00:00:00,NULL,NULL,1920,5271,Criterion Center Stage Right,Original Production,Play,Play,NULL,83,NULL,0,0,0,0,0,NULL,NULL,Original
315947,Dark Rosaleen,1919-04-22 00:00:00,NULL,NULL,1919,5205,Belasco Theatre,NULL,Unknown,Unknown,NULL,87,NULL,0,0,0,0,0,NULL,NULL,NULL
315948,"Parlor, Bedroom and Bath",1917-12-24 00:00:00,NULL,NULL,1917,7446,Theatre Republic,Original Production,Play,Play,NULL,232,NULL,0,0,0,0,0,NULL,NULL,Original
315949,The Man Who Stayed at Home,1918-04-03 00:00:00,NULL,NULL,1918,7094,48th Street Theatre,Original Production,Play,Play,NULL,109,NULL,0,0,0,0,0,NULL,NULL,Original
315950,Nothing But the Truth,1916-09-14 00:00:00,NULL,NULL,1916,5211,Longacre Theatre,Original Production,Play,Play,NULL,332,NULL,0,0,0,0,0,NULL,NULL,Original
315951,Upstairs and Down,1916-09-25 00:00:00,NULL,NULL,1916,5028,Cort Theatre,Original Production,Play,Play,NULL,320,NULL,0,0,0,0,0,NULL,NULL,Original
315952,Lilac Time,1917-02-06 00:00:00,NULL,NULL,1917,7446,Theatre Republic,NULL,Unknown,Unknown,NULL,176,NULL,0,0,0,0,0,NULL,NULL,NULL
315953,"Johnny, Get Your Gun",1917-02-12 00:00:00,NULL,NULL,1917,5271,Criterion Center Stage Right,NULL,Unknown,Unknown,NULL,80,NULL,0,0,0,0,0,NULL,NULL,NULL
315954,Pals First,1917-02-26 00:00:00,NULL,NULL,1917,7238,Fulton Theatre,NULL,Unknown,Unknown,NULL,152,NULL,0,0,0,0,0,NULL,NULL,NULL
315955,The Brat,1917-03-05 00:00:00,NULL,NULL,1917,7342,Harris Theatre,NULL,Unknown,Unknown,NULL,136,NULL,0,0,0,0,0,NULL,NULL,NULL
315956,Justice,1916-04-03 00:00:00,NULL,NULL,1916,7162,Candler Theatre,Original Production,Play,Play,NULL,104,NULL,0,0,0,0,0,NULL,NULL,Original
315957,A Lady's Name,1916-05-15 00:00:00,NULL,NULL,1916,5622,Maxine Elliott's Theatre,Original Production,Play,Play,NULL,56,NULL,0,0,0,0,0,NULL,NULL,Original
315958,The Cinderella Man,1916-01-17 00:00:00,NULL,NULL,1916,6076,Hudson Theatre,NULL,Unknown,Unknown,NULL,192,NULL,0,0,0,0,0,NULL,NULL,NULL
315959,On Trial,1914-08-19 00:00:00,NULL,NULL,1914,7162,Candler Theatre,Original Production,Play,Play,NULL,365,NULL,0,0,0,0,0,NULL,NULL,Original
315960,Sinners,1915-01-07 00:00:00,NULL,NULL,1915,5301,Playhouse Theatre,Original Production,Play,Play,NULL,220,NULL,0,0,0,0,0,NULL,NULL,Original
315961,Officer 666,1912-01-29 00:00:00,NULL,NULL,1912,7245,Gaiety Theatre,Original Production,Play,Play,NULL,192,NULL,0,0,0,0,0,NULL,NULL,Original
315962,Excuse Me,1911-02-13 00:00:00,NULL,NULL,1911,7245,Gaiety Theatre,NULL,Unknown,Unknown,NULL,160,NULL,0,0,0,0,0,NULL,NULL,NULL
315963,As a Man Thinks,1911-03-13 00:00:00,NULL,NULL,1911,7402,Nazimova's 39th Street Theatre,NULL,Unknown,Unknown,NULL,128,NULL,0,0,0,0,0,NULL,NULL,NULL
